Unnamed: 0,raw_source,type,generated_text
195,2023 신형 스마트워치 블루투스 전화 시계 심박수 모니터링 스포츠 방수 다기능 남녀공용 스마트 웨어러블 기기,Detailed Description,"1 신형 스마트워치 블루투스 전화 시계 심박수 모니터링 기능 -      -    ,           -                   
2 다기능 남녀공용 스마트 웨어러블 기기 -                      ,   ,  ,   ,              
3 스포츠 방수 기능 -     -          ,   ,  ,                      
4 심박수 모니터링 기능 -            -                ,     ,         
5 남녀공용 스마트 웨어러블 기기 -       -,                             ,   ,  ,   ,"
196,벨벳 드레스 여성 가을 겨울 신상 고급스러운 분위기 명사 파티 저녁식사용 드레스 슬림핏 날씬해 보이는 긴팔 드레스,Related Keywords,"1. 벨벳 드레스 (- )
2. 여성 가을 겨울 ('   )
3. 신상 고급스러운 (-, )
4. 분위기 명사 (-)
5. �

1 벨벳 드레스 - 
2 여성 가을 겨울    
3 신상 고급스러운 -, 
4 분위기 명사 -
5"
197,URBAN REVIVO 2023 가을/겨울 시즌 여성용 어린 느낌의 퍼 토트 겸 크로스백 UAWB30243,Detailed Description,"1. 뉴 웨이브 얼굴 퍼포먼스: 이 퍼토트는 여성의 얼굴을 더 어린 느낌으로 변환시키는 능력을 가지고 있습니다. 피부의 색깔이 더 밝아지며, 얼굴의 라인이 더 편안해지는 등 얼굴의 외관이 젊은 느낌으로 변하게 됩니다.
2. 생기 있는 퍼토트: 이 퍼토트는 여성의 생기를 더 표현하는 능력을 가지고 있습니다. 피부의 색깔이 더 밝아지며, 얼굴의 라인이 더 편안해지는 등 얼굴의 외관이 젊은 느낌으로 변하게 됩니다.
3. 크로스백 퍼토트: 이 퍼토트는 여성의 크로스백 얼굴을 더 표현하는 능력을 가지고 있습니다. 피부의 색깔이 더 밝아지며, 얼굴의 라인이 더 편안해지는 등 얼굴의 외관이 젊은 느낌으로 변하게 됩니다.
4. 파워 퍼토트: 이 퍼토트는 여성의 파워 얼굴을 더 표현하는 능력을 가지고 있습니다. 피부의 색깔이 더 밝아지며, 얼굴의 라인이 더 편안해지는 등 얼굴의 외관이 젊은 느낌으로 변하게 됩니다.
5. 패션 퍼토트: 이 퍼토트는 여성의 패션 얼굴을 더 표현하는 능력을 가지고 있습니다. 피부의 색깔이 더 밝아지며, 얼굴의 라인이 더 편안해지는 등 �����

1 뉴 웨이브 얼굴 퍼포먼스 이 퍼토트는 여성의 얼굴을 더 어린 느낌으로 변환시키는 능력을 가지고 있습니다 피부의 색깔이 더 밝아지며, 얼굴의 라인이 더 편안해지는 등 얼굴의 외관이 젊은 느낌으로 변하게 됩니다
2 생기 있는 퍼토트 이 퍼토트는 여성의 생기를 더 표현하는 능력을 가지고 있습니다 피부의 색깔이 더 밝아지며, 얼굴의 라인이 더 편안해지는 등 얼굴의 외관이 젊은 느낌으로 변하게 됩니다
3 크로스백 퍼토트 이 퍼토트는 여성의 크로스백 얼굴을 더 표현하는 능력을 가지고 있습니다 피부의 색깔이 더 밝아지며, 얼굴의 라인이 더 편안해지는 등 얼굴의 외관이 젊은 느낌으로 변하게 됩니다
4 파워 퍼토트 이 퍼토트는 여성의 파워 얼굴을 더 표현하는 능력을 가지고 있습니다 피부의 색깔이 더 밝아지며, 얼굴의 라인이 더 편안해지는 등 얼굴의 외관이 젊은 느낌으로 변하게 됩니다
5 패션 퍼토트 이 퍼토트는 여성의 패션 얼굴을 더 표현하는 능력을 가지고 있습니다 피부의 색깔이 더 밝아지며, 얼굴의 라인이 더 편안해지는 등"
198,남성 겨울용 두꺼운 다운 재킷 2023 신상품 아웃도어 보온 경량형 검정색 스탠드 칼라 심플 패션 겨울 외투,Detailed Description,"1. 두꺼운 다운 재킷:          ,               .      -  ,      ,            ,      .
2. 2023 신상품 아웃도어 보온:      -           .           ,      ,            .         ,                .
3. 경량형 검정색 스탠드:          ,               .       -       ,          .            ,        .
4. 심플 패션 겨울 외투:          ,                .       -       ,          .         ,             .
5. 칼라 심플 패션 겨울 외투:          ,             .       -       ,            -.         ,                .

1 두꺼운 다운 재킷          ,                     -  ,      ,            ,      
2 2023 신상품 아웃도어 보온      -                      ,      ,                     ,                
3 경량형 검정색 스탠드          ,                      -       ,                      ,        
4 심플 패션 겨울 외투          ,                       -       ,                   ,             
5 칼라 심플 패션 겨울 외투          ,                    -       ,            -         ,"
199,클래식 빈티지 스타일 멜빵 바지 여성 레트로 와이드 하이웨이스트 청바지 봄가을 시즌 데일리 학생,Product Title,"            . '     :

1. **클래식** () -              '    .
2. **빈티지** () -           '  ,       .


-  -   

                  

1 클래식  -                  
2 빈티지  -             ,"
200,2023 신형 스포츠 건강 모니터링 블루투스 전화 시계 남녀공용 방수 터치 대형 화면 심박수 혈압계 걸음걸이계,Detailed Description,"1. 신형 스포츠 건강 모니터링 블루투스 전화 시계:    -         ,   ,  ,  .              .
2. 남녀공용 방수 터치 대형 화면:              .               ,   ,  ,  .
3. 심박수 혈압계:              .               .
4. 걸음걸이계:                .               .
5. 2023 신형 스포츠 건강 모니터링 블루투스 전화 시계:               ,   ,  ,  .                    .

1 신형 스포츠 건강 모니터링 블루투스 전화 시계    -         ,   ,  ,                
2 남녀공용 방수 터치 대형 화면                             ,   ,  ,  
3 심박수 혈압계                             
4 걸음걸이계                               
5 2023 신형 스포츠 건강 모니터링 블루투스 전화 시계               ,   ,  ,"
201,VANWALK 모몬스터 시리즈 카툰 귀여운 털모자 휴대폰 가방 여성 겨울용 원숄더 크로스바디 미니백,Related Keywords,"1. 반움증 모몬스터 시리즈 ( 모몬스터 시리즈) -   
2. 카툰 귀여운 털모자 (  ) -   
3. 휴대폰 가방 (  ) -   
4.

1 반움증 모몬스터 시리즈  모몬스터 시리즈 -   
2 카툰 귀여운 털모자    -   
3 휴대폰 가방    -   
4"
202,"레트로 스타일 남성 포마드 강력한 세팅 효과, 기름기 없고 상쾌한 향 지속적이고 자연스러운 남성 헤어스타일 연출 왁스",Related Keywords,"1. 레트로 스타일 ( )
2. 남성 포마드 ( )
3. 강력한 세팅 효과 (  )
4. 기름기 없고 (-)
5. 상쾌한 향 ( )
6. 지속적이

1 레트로 스타일  
2 남성 포마드  
3 강력한 세팅 효과   
4 기름기 없고 -
5 상쾌한 향  
6 지속적이"
203,모직 와이드 팬츠 여성 가을 겨울 2023 신상 두꺼운 루즈핏 스트레이트 팬츠 벨벳 모직 캐주얼 바지,Related Keywords,"1. 모직 와이드 팬츠 (  )
2. 여성 가을 겨울 2023 ('    2023)
3. 신상 두꺼운 루즈핏 (   )
4. 스트레이트

1 모직 와이드 팬츠   
2 여성 가을 겨울 2023     2023
3 신상 두꺼운 루즈핏    
4 스트레이트"
204,2023 봄 신상 여성 프린트 원피스 긴팔 V넥 허리끈 드레스 패셔너블하고 우아한 일상 착용,Detailed Description,"###  : 2
              ,  .              ,          - .       -,             .      ,           .

###  : 3
            - .           ,         .                ,            .  '  ,   ,        ,      .

###  : 4
       -,               .         ,    ,     .           ,            .      - ,            .

###  : 5
            ,  .        ,        .  '                    ,       .               ,          .

  ."
205,어린이 스마트워치 GPS 위치 추적 전화 시계 방수 비디오 통화 학생용 멀티 기능 팔찌 2024년 신제품,Product Title,"### :

1.            .
2.             .
3.       '   .
4.        .

### :

📱    

  ."
206,카라오케 무선 블루투스 마이크 가정용 KTV 전체 세트 음향 일체형 기계 휴대용 노래 신기 고음질,Product Title,"     ,       :

###  : 카라오케 무선 블루투스 마이크 가정용  전체 세트 (       )

     '    ,    , - ,         .   

  ."
207,시사운동화 남녀공용 통기성 가벼운 러닝화 2023 신상품 봄여름 캐주얼화 야외 여행화,Related Keywords,"1. 시사운동화 (-) -  
2. 남녀공용 (---) - -
3. 통기성 (--) - 
4. 가벼운 (--) - 
5. 러닝화 (--) -  
6. 2023 신

1 시사운동화 - -  
2 남녀공용 --- - -
3 통기성 -- - 
4 가벼운 -- - 
5 러닝화 -- -  
6 2023 신"
208,6x6 구동 중형 군사 오프로드 RC 트럭 자동차 장난감 모델에 원격 카메라가 있는 육륜 구동 원격 제어 트럭,Related Keywords,"1. 군사 트럭 -  
2. 오프로드  - - 
3. 자동차 장난감 -  
4. 원격 카메라 -  
5. 육륜 구동 - 4
6. 원격 제어 -  
7. 군사 장난감 -  
8.

1 군사 트럭 -  
2 오프로드  - - 
3 자동차 장난감 -  
4 원격 카메라 -  
5 육륜 구동 - 4
6 원격 제어 -  
7 군사 장난감 -  
8"
209,봄 신상품 순색 라운드넥 니트 여성 얇은 통기성 이너웨어 긴팔 탑 슬림핏 티셔츠 여성복,Product Title,":

*           ,       .
*        ,      

봄 매직 순색 라운드넥 니트 여성 얇은 통기성 이너웨어 긴팔 탑 슬림핏 티셔츠



           ,       
        ,"
210,컬러풀 캔디 컬러 실리콘 시계 여성 방수 패션 심플 학생용 석영 시계 일상 캐주얼 스포츠 손목시계,Related Keywords,"1. 컬러풀 캔디 -  
2. 컬러 실리콘 -  
3. 시계 여성 -   
4. 방수 패션 -  
5. 심플 학생용 -   
6.

1 컬러풀 캔디 -  
2 컬러 실리콘 -  
3 시계 여성 -   
4 방수 패션 -  
5 심플 학생용 -   
6"
211,2023 신제품 남성용 스마트워치 다기능 스포츠형 심박수 모니터링 블루투스 통화 방수 패션 비즈니스 시계,Product Title,":

* 새로운 () -     ' -   .


2023 새로운 남성 스마트워치 - 다기능 스포츠형 심박수 모니터링 블루투스 통화 방수 패션 시계



 새로운  -      -"
